10901854,zone,id_obj1,id_obj2,label_obj1,label_obj2,object_pair_labels,pos_x_obj1,pos_y_obj1,pos_x_obj2,pos_y_obj2,vel_x_obj1,vel_y_obj1,vel_obj1,vel_x_obj2,vel_y_obj2,vel_obj2,yaw_obj1,yaw_obj2,size_x_obj1,size_y_obj1,size_x_obj2,size_y_obj2,rel_dist,rel_vel,min_safe_dist,ttc_min_dist,ttc,ttc_severity_score,traj_min_dist,traj_time_horizon,traj_severity_score,env_min_dist,env_max_overlap_prob,env_time_horizon,env_severity_score,n_models,decel_initial_speed,decel_final_speed,decel_speed_change,decel_avg_deceleration,decel_max_deceleration,decel_observation_time,decel_num_frames_observed,decel_alignment,decel_intersection_distance,decel_lv_time_to_intersection,decel_hv_time_to_intersection,decel_severity,decel_model,date,ts_minus_10,replay_link,label1,label2,interaction_type,hour,day_of_week,interaction_type_2,is_real_near_miss,LiDAR_artifact,description
29:03.0,1005,22153956,22154039,4,3,3_4,-1.5097656,-8.53125,-4.1484375,-11.84375,-2.109375,-1.9404297,2.8842175,0.91015625,0.6801758,1.5007396,3.5234375,0.5161133,4.140625,1.8603516,1.5449219,0.58984375,4.2350025,3.9981422,2.0339355,0.77217877,1.1219947,0.056540646,0.83809394,0.96,0.06473236,0.8380946,0.4280627,0.96,0.34927666,3,,,,,,,,,,,,,FALSE,6/12/2025,28:53.0,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-12T18:28:52Z,3,4,motorcycle-car,21,Thursday,,,,
26:03.0,1001,22175075,22175328,4,3,3_4,36.4375,6.4609375,41.5,11.5234375,6.1601562,6.71875,6.0841966,-1.7402344,-0.75,0.91274875,1.3964844,3.5253906,4.390625,1.9199219,2.0039062,0.6098633,7.1594563,10.871908,2.231079,0.20099165,0.43365914,0.02787418,0.7005906,0.72,0.32551515,0.7005911,0.44264126,0.72,1.1191524,3,,,,,,,,,,,,,FALSE,6/12/2025,25:53.0,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-12T19:25:52Z,3,4,motorcycle-car,22,Thursday,,,,
42:23.4,1001,22181634,22181378,4,1,1_4,35.90625,5.8398438,38.40625,12.7578125,1.9804688,5.828125,3.9460685,-0.36010742,-1.0800781,1.0730765,1.2216797,4.7226562,4.171875,1.9003906,0.3798828,0.66015625,7.355834,7.2939405,1.7780762,0.14785814,1.0170431,0.011679149,0.3819455,0.96,0.45080528,0.38194686,0.4410891,0.96,0.9848809,3,,,,,,,,,,,,,FALSE,6/12/2025,42:13.4,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-12T19:42:13Z,1,4,pedestrian-car,22,Thursday,,,,
42:23.4,1001,22181634,22181608,4,1,1_4,35.90625,5.8398438,36.75,11.3125,1.9804688,5.828125,3.9460685,0.29003906,-1.1503906,1.1668642,1.2216797,5.0117188,4.171875,1.9003906,0.2800293,0.6298828,5.5373173,7.1803365,1.7455444,0.46836329,0.5947154,0.053509664,0.583278,0.72,0.2992204,0.5832781,0.3962514,0.72,0.99251807,3,,,,,,,,,,,,,FALSE,6/12/2025,42:13.4,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-12T19:42:13Z,1,4,pedestrian-car,22,Thursday,,,,
42:23.4,1001,22181634,22181625,4,1,1_4,35.90625,5.8398438,39.03125,12.59375,1.9804688,5.828125,3.9460685,-0.36010742,-0.9301758,1.0059112,1.2216797,4.7695312,4.171875,1.9003906,0.5,0.6699219,7.4418325,7.1521273,1.8105469,0.7426705,1.082653,0.055920817,0.9174361,0.96,0.059050724,0.91743726,0.3657568,0.96,0.8007977,3,,,,,,,,,,,,,FALSE,6/12/2025,42:13.4,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-12T19:42:13Z,1,4,pedestrian-car,22,Thursday,,,,
47:06.5,1001,22183537,22183534,4,1,1_4,35.46875,4.5703125,38.875,7.109375,3.4394531,3.3105469,1.7686105,-0.6801758,1.5,1.6985238,1.4833984,1.8974609,3.6894531,1.7402344,0.22998047,0.47998047,4.248456,4.4999356,1.5349121,0.9539741,0.8913527,0.08303107,0.9708017,0.96,0.013139037,1.3115206,0.38971072,0.72,0.61174643,3,1.7686105,1.6575379,0.11107254,1.6860044,1.6860044,0.3,3,0.66534567,0,0.3432178,0.9224727,moderate,TRUE,6/12/2025,46:56.5,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-12T19:46:56Z,1,4,pedestrian-car,22,Thursday,,,,
11:59.2,1003,22286454,22286354,4,1,1_4,12.359375,11.6875,13.109375,17.734375,-0.44995117,5.4296875,5.3396816,-0.9501953,-0.4699707,1.0809201,1.8603516,3.6015625,4.671875,2.0800781,0.47998047,0.39990234,6.0932093,5.9208283,1.907959,0.23642495,1.0590762,0.018107468,0.4686343,0.96,0.3146125,1.0435096,0.33078566,1.2,0.5341432,3,,,,,,,,,,,,,FALSE,6/13/2025,11:49.2,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-13T04:11:49Z,1,4,pedestrian-car,7,Friday,,,,
51:53.8,1002,22337267,22336826,4,3,3_4,26.109375,20.34375,27.875,22.40625,2.9804688,2.3105469,0.64817786,0.020004272,0.040008545,0.056601737,1.8330078,2.8789062,4.2109375,1.8896484,1.7597656,0.66015625,2.715021,3.7309108,2.130127,0.56207216,0.52956176,0.06905797,0.56287444,0.72,0.16308765,0.5628753,0.39866573,0.72,0.34590378,3,,,,,,,,,,,,,FALSE,6/13/2025,51:43.8,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-13T05:51:43Z,3,4,motorcycle-car,8,Friday,,,,
54:02.5,1005,22338773,22338420,4,1,1_4,-3.3007812,-11.1171875,-2.0898438,-6.4609375,5.3007812,1.9804688,6.3035655,0.090026855,-0.05999756,0.16703562,0.42651367,5.296875,4.2265625,1.9599609,0.4399414,0.47998047,4.8111362,5.596022,1.7766113,,,,,,,,,,,0,6.3035655,5.6174083,0.6861572,6.8615723,6.8615723,0.2,2,0.6295273,0,44.89668,0.99095666,critical,TRUE,6/13/2025,53:52.5,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-13T05:53:52Z,1,4,pedestrian-car,8,Friday,,,,
54:13.4,1007,22338742,22338942,4,5,4_5,48.46875,-22.5625,51.0625,-24.875,-0.23999023,0.5600586,1.2164172,-2.8105469,3.5195312,4.423892,1.9746094,2.3300781,4.2578125,2.0195312,0.66015625,0.6298828,3.4749382,3.9199796,1.8918457,0.44176692,0.7858263,0.04200223,0.54340714,0.96,0.17898348,0.54340714,0.48602197,0.96,0.58322334,3,,,,,,,,,,,,,FALSE,6/13/2025,54:03.4,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-13T05:54:03Z,4,5,car-escooter,8,Friday,,,,
55:48.9,1001,22340189,22339782,4,1,1_4,35.0625,6.4492188,37.71875,10.03125,0.36010742,4.578125,4.1172514,-0.38989258,1.1699219,1.2734098,1.3964844,1.9677734,4.1914062,1.8798828,0.30004883,0.4699707,4.4594407,3.489749,1.7103271,,,,,,,,,,,0,4.1172514,2.2204137,1.8968377,3.1630573,5.4436884,0.9,9,0.8943778,0,4.9271874,2.0415466,critical,TRUE,6/13/2025,55:38.9,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-13T05:55:38Z,1,4,pedestrian-car,8,Friday,,,,
55:48.9,1001,22340189,22340115,4,1,1_4,35.0625,6.4492188,35.1875,10.3203125,0.36010742,4.578125,4.1172514,-0.4099121,1.0097656,1.1846275,1.3964844,2.1816406,4.1914062,1.8798828,0.3701172,0.47998047,3.8731115,3.6504955,1.7303467,0.6943641,1.1256835,0.050711233,0.75875366,0.96,0.088066876,0.7587539,0.37231916,0.96,0.41606614,3,,,,,,,,,,,,,FALSE,6/13/2025,55:38.9,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-13T05:55:38Z,1,4,pedestrian-car,8,Friday,,,,
15:51.9,1004,22360179,22359504,4,1,1_4,-0.099975586,11.8125,3.9707031,5.1015625,5.359375,-4.8398438,8.056969,1.0595703,1.1298828,1.4733293,5.53125,0.6982422,4.4414062,1.9902344,0.4699707,0.54003906,7.8490195,7.357034,1.8604126,0.61911905,1.1382176,0.044820774,0.981664,0.96,0.013489835,1.1794401,0.30751756,1.2,0.6170229,3,,,,,,,,,,,,,FALSE,6/13/2025,15:41.9,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-13T06:15:41Z,1,4,pedestrian-car,9,Friday,,,,
15:52.2,1004,22360179,22359461,4,5,4_5,0.9501953,10.859375,2.4394531,6.109375,4.71875,-4.140625,7.10815,1.2802734,1.2998047,1.7542304,5.546875,0.8510742,4.4414062,1.9902344,0.42993164,0.4099121,4.97799,6.4359455,1.8178711,1.2788421,0.5982509,0.14555615,,,,1.8723603,0.27271926,0.96,0.5373081,2,7.10815,0.04064537,7.0675044,3.2159045,4.4767466,2.4,24,0.86247075,4.77E-07,1.4209177,0.70112234,serious,TRUE,6/13/2025,15:42.2,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-13T06:15:42Z,4,5,car-escooter,9,Friday,,,,
24:13.1,1002,22370610,22370368,4,1,1_4,27.03125,13.7421875,25.765625,18.515625,2.0800781,4.0507812,4.9044642,1.1103516,-0.6201172,1.1606598,1.1103516,5.703125,3.9609375,1.8203125,0.3400879,0.6298828,4.938371,4.7704988,1.6878052,,,,,,,,,,,0,4.9044642,0.14899497,4.7554693,3.0504143,4.107537,1.9,19,0.75205594,0,2.6013677,0.7801667,serious,TRUE,6/13/2025,24:03.1,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-13T06:24:03Z,1,4,pedestrian-car,9,Friday,,,,
28:53.3,1005,22375661,22375924,4,1,1_4,-13.0234375,-14.40625,-14.953125,-15.90625,-0.32006836,-0.070007324,1.8343123,1.8398438,0.5600586,2.0406296,3.4902344,0,3.8203125,1.8203125,0.32006836,0.54003906,2.4441142,2.2499342,1.6251831,0.8995988,1.180058,0.063267976,0.90661806,0.96,0.021010326,0.9959594,0.40806586,1.2,0.25039673,3,,,,,,,,,,,,,FALSE,6/13/2025,28:43.3,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-13T06:28:43Z,1,4,pedestrian-car,9,Friday,,,,
46:50.0,1004,22391563,22391364,4,1,1_4,2.5898438,9.1328125,5.9492188,9.5,2.5097656,-2.4492188,3.6509843,-1.0898438,-0.6699219,1.3137261,5.5039062,3.5058594,3.9394531,1.8398438,0.36010742,0.54003906,3.3793826,4.015356,1.6698608,,,,,,,,,,,0,3.6509843,0.20110375,3.4498806,2.2999203,3.0710757,1.6,16,0.6308491,2.38E-07,2.103014,0.42530608,serious,TRUE,6/13/2025,46:40.0,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-13T06:46:39Z,1,4,pedestrian-car,9,Friday,,,,
29:34.8,1002,22478598,22478487,4,1,1_4,27.125,23.25,22.546875,22.046875,-2.609375,-5.03125,6.164105,0.22998047,-0.08001709,0.06046029,4.2304688,1.0068359,3.8300781,1.7900391,0.47998047,0.6899414,4.733576,5.7075953,1.6975098,,,,,,,,,,,0,6.164105,5.7202964,0.44380856,2.2190428,3.050027,0.3,3,0.67348105,0,14.565139,0.47077465,serious,TRUE,6/13/2025,29:24.8,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-13T09:29:24Z,1,4,pedestrian-car,12,Friday,,,,
47:40.5,1007,22489927,22489966,4,3,3_4,45.09375,-29.0625,38.3125,-22.921875,-0.32006836,-0.44995117,0.53874207,6.5,-7.8515625,9.699374,4.9726562,5.3984375,4.75,2.1308594,2.0449219,0.6699219,9.148368,10.06465,2.3989258,0.82592016,0.82620883,0.07584969,0.9928861,0.96,0.007159838,0.9928866,0.31504783,0.96,0.6471114,3,,,,,,,,,,,,,FALSE,6/13/2025,47:30.5,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-13T09:47:30Z,3,4,motorcycle-car,12,Friday,,,,
34:11.9,1005,22520625,22521266,4,1,1_4,-16.9375,-15.5234375,-21.46875,-18.859375,-6.5117188,-5.171875,6.9601054,0.6699219,-0.9902344,1.3403507,3.8125,4.7109375,3.6796875,1.7099609,0.3701172,0.54003906,5.626785,8.31036,1.5749512,0.60279465,0.45843834,0.08086566,0.71744466,0.72,0.23481368,0.71744496,0.3510616,0.72,1.0177146,3,,,,,,,,,,,,,FALSE,6/13/2025,34:01.9,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-13T10:34:01Z,1,4,pedestrian-car,13,Friday,,,,
38:24.8,1003,22524762,22524822,4,1,1_4,13.796875,11.1875,9.5234375,12.7890625,-2.0097656,2.3203125,2.5297232,0.89990234,0.8701172,1.1740383,2.3007812,0.44726562,4.671875,2.0605469,0.42993164,0.41992188,4.5636907,3.251036,1.8955688,,,,0.7940386,1.2,0.066958785,0.7940392,0.31715256,1.2,0.2812021,2,2.5297232,0.05810705,2.471616,2.788536,3.3107424,1.1,11,0.88595784,0,1.7454568,1.344782,serious,TRUE,6/13/2025,38:14.8,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-13T10:38:14Z,1,4,pedestrian-car,13,Friday,,,,
29:32.7,1003,22548715,22549579,6,5,5_6,10.8671875,14.9765625,14.09375,18.015625,-0.010002136,0.010002136,0.009151913,-4.3984375,-3.8300781,2.5894775,2.3125,3.859375,5.5,2.2792969,0.33007812,0.3400879,4.4324493,5.8313446,2.1123657,0.16230927,0.5777635,0.018886011,0.28224522,0.72,0.41854754,0.28224564,0.36430737,0.72,0.7410704,3,,,,,,,,,,,,,FALSE,6/13/2025,29:22.7,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-13T11:29:22Z,5,6,escooter-van,14,Friday,,,,
15:58.8,1001,22573618,22573656,4,1,1_4,38.25,6.859375,37.46875,9.8515625,0.8701172,1.6103516,2.0756695,0.85009766,-1.3701172,1.5429156,0.6040039,5.0625,4.53125,1.9003906,0.4350586,0.4099121,3.0924969,2.980536,1.8191528,0.8013301,1.0765392,0.060603242,0.81110716,0.96,0.056300186,0.99496484,0.3593097,1.2,0.2920733,3,,,,,,,,,,,,,FALSE,6/13/2025,15:48.8,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-13T12:15:48Z,1,4,pedestrian-car,15,Friday,,,,
28:07.7,1002,22579322,22579251,4,1,1_4,27.59375,24.484375,23.25,22.3125,-2.2109375,-4.46875,5.6561227,0.48999023,-0.32006836,0.25014952,4.25,5.640625,3.8691406,1.8300781,0.30004883,0.72998047,4.85646,4.950411,1.682312,,,,,,,,,,,0,5.6561227,5.1084304,0.5476923,2.8342843,4.153966,0.4,4,0.7992442,0,5.042376,0.84716755,serious,TRUE,6/13/2025,27:57.7,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-13T12:27:57Z,1,4,pedestrian-car,15,Friday,,,,
38:30.5,1001,22584581,22584625,6,1,1_6,34.65625,5.3398438,37.96875,8.890625,2.7207031,0.97021484,2.3137531,0.42993164,-1.1103516,1.327946,0.27978516,5.0273438,5.3125,2.1757812,0.30004883,0.6098633,4.8559966,3.0945742,2.0995483,,,,,,,1.1953022,0.28338352,1.2,0.23916854,1,2.3137531,0.3541739,1.9595792,2.449474,3.112698,0.9,9,0.85754544,4.77E-07,1.8751215,1.5138272,serious,TRUE,6/13/2025,38:20.5,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-13T12:38:20Z,1,6,pedestrian-van,15,Friday,,,,
43:26.0,1005,22587327,22587360,4,1,1_4,-18.8125,-16.953125,-17.046875,-14.1796875,3.4707031,1.4296875,3.908693,0.9199219,0.070007324,0.17231575,0.37353516,0.2993164,4.171875,1.9003906,0.3100586,0.44995117,3.2877634,2.890539,1.7080688,,,,,,,,,,,0,3.908693,2.129557,1.7791362,2.9652271,3.1708379,0.7,7,0.8078214,1.91E-06,6.6231174,2.2642026,serious,TRUE,6/13/2025,43:16.0,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-13T12:43:15Z,1,4,pedestrian-car,15,Friday,,,,
43:26.0,1005,22587327,22587151,4,1,1_4,-18.703125,-16.90625,-16.734375,-13.5,3.3203125,1.3203125,3.7568247,0.29003906,-0.36010742,0.53052217,0.3642578,4.625,4.171875,1.9003906,0.3701172,0.39990234,3.9342744,3.4650207,1.7105713,,,,,,,,,,,0,3.7568247,2.129557,1.6272678,3.2545357,3.3594322,0.6,6,0.7760195,0,5.5177917,1.0749365,serious,TRUE,6/13/2025,43:16.0,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-13T12:43:16Z,1,4,pedestrian-car,15,Friday,,,,
00:14.9,1007,22598119,22598601,4,5,4_5,49.5625,-21.328125,50.875,-24.390625,-0.090026855,-0.16003418,0.56767976,-2.0605469,2.2402344,2.968202,5.5898438,2.2695312,3.859375,1.8095703,0.7597656,0.54003906,3.3319008,3.1055174,1.7421875,0.9287874,1.1511083,0.0666383,0.9541504,0.96,0.014238679,0.9541509,0.43252823,0.96,0.41119102,3,,,,,,,,,,,,,FALSE,6/13/2025,00:04.9,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-13T13:00:04Z,4,5,car-escooter,16,Friday,,,,
06:48.6,1005,22603684,22603584,4,1,1_4,-16.546875,-16.234375,-15.75,-17.40625,1.4296875,0.52978516,1.3754771,-0.77978516,0.97021484,1.1532841,0.4411621,2.2480469,4.0507812,1.9003906,0.3798828,0.6899414,1.4171453,2.2529418,1.755249,0.9934825,0.395666,0.14544293,0.99600357,0.48,0.000900376,1.1666071,0.36542305,0.72,0.2871896,3,,,,,,,,,,,,,FALSE,6/13/2025,06:38.6,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-13T13:06:38Z,1,4,pedestrian-car,16,Friday,,,,
08:28.1,1002,22604373,22604936,4,1,1_4,29.90625,30.75,24.125,25.40625,-5.8203125,-5.1796875,2.6222913,-0.22998047,1.2001953,1.2151086,3.4042969,1.7421875,4.0351562,1.9101562,0.2800293,0.45996094,7.8726435,8.482613,1.6713257,0.826435,0.86135453,0.07370652,0.88413775,0.96,0.09828147,0.8841377,0.34297457,0.96,0.8906083,3,,,,,,,,,,,,,FALSE,6/13/2025,08:18.1,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-13T13:08:18Z,1,4,pedestrian-car,16,Friday,,,,
19:12.6,1003,22614348,22615044,4,1,1_4,13.828125,10.3984375,14.25,14.2109375,-0.6899414,0.6201172,1.0400473,-0.6401367,-1.1601562,1.4392428,2.2695312,4.2109375,4.4296875,2,0.4399414,0.6347656,3.8357704,1.78097,1.8760986,,,,,,,,,,,0,1.0400473,0.64367986,0.39636743,3.9636743,3.9636743,0.2,2,0.69026417,9.54E-07,2.4152453,1.6294314,serious,TRUE,6/13/2025,19:02.6,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-13T13:19:02Z,1,4,pedestrian-car,16,Friday,,,,
23:00.4,1002,22619016,22619222,6,1,1_6,27.1875,25.1875,25.234375,25.90625,0.010002136,0.010002136,0.033816036,1.9599609,-0.60009766,2.058502,1.1054688,0.045898438,5.46875,2.1699219,0.3251953,0.5097656,2.0811772,2.0431743,2.1184082,0.102745794,1.0375459,0.007993825,0.15585604,0.96,0.17247333,0.38705656,0.36720854,1.2,0.20461936,3,,,,,,,,,,,,,FALSE,6/13/2025,22:50.4,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-13T13:22:50Z,1,6,pedestrian-van,16,Friday,,,,
25:14.9,1002,22623701,22623288,4,1,1_4,28.8125,25.46875,24.125,24.25,-0.97021484,-2,1.5230918,0.08001709,-0.3798828,0.20703259,4.21875,5.6601562,4.6289062,2.0097656,0.5,0.5546875,4.8433466,1.9307426,1.9233398,,,,,,,,,,,0,1.5230918,0.24116987,1.2819219,2.1365366,3.1892629,0.7,7,0.68017924,0,15.498525,3.5531867,serious,TRUE,6/13/2025,25:04.9,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-13T13:25:04Z,1,4,pedestrian-car,16,Friday,,,,
28:12.4,1003,22630650,22630802,4,1,1_4,15.9296875,14.34375,11.5,12.1875,-3.1191406,-1.4296875,3.53668,0.9902344,0.7998047,1.300927,3.171875,0.5878906,3.859375,1.8203125,0.44995117,0.5097656,4.926616,4.675211,1.6598511,0.21712215,1.1104398,0.016028287,0.48494947,0.96,0.240797,0.48494884,0.46291587,0.96,0.6625192,3,3.53668,3.830757,-0.29407692,0,0,0.4,4,0.9119734,1.35E-06,0.36384368,1.3046535,none,TRUE,6/13/2025,28:02.4,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-13T13:28:02Z,1,4,pedestrian-car,16,Friday,,,,
31:31.4,1005,22636789,22636416,4,1,1_4,-6.9414062,-11.46875,-2.25,-6.578125,4.5898438,4.359375,6.1571903,-0.049987793,-0.10998535,0.14180373,1.7451172,3.7578125,3.9902344,1.8398438,0.44995117,0.5,6.7769837,6.4422994,1.6950073,0.267628,1.106601,0.019810477,0.64520967,0.96,0.22856656,0.9957009,0.3822429,1.2,0.67159724,3,,,,,,,,,,,,,FALSE,6/13/2025,31:21.4,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-13T13:31:21Z,1,4,pedestrian-car,16,Friday,,,,
44:58.8,1001,22651717,22652521,4,5,4_5,36.53125,13.1171875,30.921875,13.1875,-4.359375,-1.7998047,4.61867,0.85009766,-1.3496094,1.1124129,3.5449219,5.3320312,4.015625,1.8398438,0.58984375,0.5600586,5.6098156,5.228889,1.7513428,0.5530069,1.1510079,0.0396797,0.7889945,0.96,0.11033243,0.8859577,0.35961047,1.2,0.5128263,3,,,,,,,,,,,,,FALSE,6/13/2025,44:48.8,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-13T13:44:48Z,4,5,car-escooter,16,Friday,,,,
02:45.2,1007,22670238,22670168,4,2,2_4,43.8125,-20.265625,46.1875,-19.625,-0.42993164,0.48999023,0.080939814,-3.3808594,0.77001953,3.4648786,2.2421875,4.4882812,4.0585938,1.9697266,0.6298828,0.5498047,2.4598832,2.9641848,1.802002,0.86212856,0.68868154,0.089578316,0.8786607,0.72,0.035967212,1.018219,0.42234528,0.96,0.25549173,3,,,,,,,,,,,,,FALSE,6/13/2025,02:35.2,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-13T14:02:35Z,2,4,cyclist-car,17,Friday,,,,
09:20.8,1007,22675443,22675713,6,3,3_6,44.84375,-21.0625,45.6875,-19.71875,-3.1308594,3.6308594,4.995578,-3.2695312,2.0996094,3.6264296,2.296875,4.140625,5.46875,2.3007812,1.0703125,0.66015625,1.5866878,1.5375164,2.375,0.71911544,1.064985,0.054840736,0.7217527,0.96,0.042780977,0.83820057,0.28657264,1.2,0.08011093,3,,,,,,,,,,,,,FALSE,6/13/2025,09:10.8,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-13T14:09:10Z,3,6,motorcycle-van,17,Friday,,,,
22:45.5,1007,22683314,22683357,4,3,3_4,42.8125,-20.34375,43.84375,-23.15625,-0.9501953,0.19995117,1.2396078,-2.4609375,2.6191406,2.8793216,2.9355469,2.34375,4.7304688,2.1503906,1.8701172,0.72021484,2.9956021,2.8521605,2.3677979,0.61503285,1.103114,0.045638967,0.64481777,0.96,0.101303674,0.7868641,0.4257025,1.2,0.22075853,3,,,,,,,,,,,,,FALSE,6/13/2025,22:35.5,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-13T14:22:35Z,3,4,motorcycle-car,17,Friday,,,,
08:34.2,1002,22713207,22713723,4,1,1_4,29.515625,28.921875,25.3125,28.046875,-2.0507812,-4.0703125,4.421881,-0.38989258,-1.3203125,1.0828681,4.3007812,4.3671875,4.1210938,1.8798828,0.58984375,0.5498047,4.293237,3.212639,1.7851562,,,,,,,,,,,0,4.421881,5.2549586,-0.83307743,2.7876139,4.166541,0.6,6,0.5784724,5.39E-06,13.664475,4.647403,serious,TRUE,6/13/2025,08:24.2,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-13T15:08:24Z,1,4,pedestrian-car,18,Friday,,,,
08:35.2,1002,22713207,22713587,4,1,1_4,27.21875,24.40625,22.828125,22.484375,-2.4609375,-4.5898438,5.7139335,-0.040008545,-0.6298828,0.41721913,4.2460938,4.4101562,4.1210938,1.8798828,0.64990234,0.6699219,4.792827,4.641356,1.8302002,,,,,,,,,,,0,5.7139335,5.2549586,0.45897484,5.5454683,5.5454683,0.4,4,0.77003264,0,11.286511,1.967617,critical,TRUE,6/13/2025,08:25.2,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-13T15:08:25Z,1,4,pedestrian-car,18,Friday,,,,
29:27.8,1001,22727052,22727008,4,1,1_4,34.65625,6.1484375,36.25,7.890625,1.9003906,3.4707031,2.5717702,-0.6699219,1.1699219,1.3356485,2.1816406,1.8964844,3.7890625,1.7695312,0.45996094,0.77978516,2.3611982,3.4496522,1.699585,0.23512453,0.46850497,0.031132376,0.27077,0.72,0.251559,0.27077296,0.42986742,0.72,0.5172883,3,,,,,,,,,,,,,FALSE,6/13/2025,29:17.8,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-13T15:29:17Z,1,4,pedestrian-car,18,Friday,,,,
29:27.9,1001,22727052,22727033,4,1,1_4,35.0625,6.1914062,38.40625,7.25,2.4804688,3.140625,2.5904334,-0.6401367,1.2998047,1.5181503,2.1816406,1.8417969,3.7890625,1.7695312,0.5097656,0.6699219,3.5073187,3.6230922,1.6845703,0.7871142,0.9371124,0.06607036,0.78942215,0.96,0.07629429,1.2182701,0.3947862,1.2,0.39009458,3,,,,,,,,,,,,,FALSE,6/13/2025,29:17.9,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-13T15:29:17Z,1,4,pedestrian-car,18,Friday,,,,
36:14.4,1005,22731503,22731474,4,1,1_4,3.609375,-5.03125,0.13000488,-7.4101562,-4.3789062,-2.4707031,5.1371307,0.7998047,-0.1899414,1.2385684,3.6542969,6.0507812,4.1210938,1.8300781,0.38989258,0.5751953,4.2148795,5.658703,1.729065,0.77474463,0.55480015,0.09247229,0.77779394,0.72,0.1257398,0.777794,0.35462928,0.72,0.70002615,3,,,,,,,,,,,,,FALSE,6/13/2025,36:04.4,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-13T15:36:04Z,1,4,pedestrian-car,18,Friday,,,,
16:50.9,1005,22756055,22756126,4,1,1_4,3.9394531,-6.1796875,-0.29003906,-6.9609375,-5.3203125,-2.5605469,6.243324,0.099975586,-1,1.1583288,3.5917969,4.1484375,4.109375,1.8398438,0.52978516,0.45996094,4.301041,5.6404634,1.7347412,0.41941968,0.581457,0.04860702,0.47334227,0.72,0.29705936,1.2093617,0.35240424,0.96,0.6084867,3,6.243324,0.109984,6.13334,2.8250148,3.7088838,2.4,24,0.964422,1.04E-07,1.196728,0.7724826,serious,TRUE,6/13/2025,16:40.9,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-13T16:16:40Z,1,4,pedestrian-car,19,Friday,,,,
18:55.8,1005,22757427,22757564,4,1,1_4,3.75,-6.3007812,-0.4699707,-8.8203125,-2.2109375,-0.4399414,0.7414257,-0.48999023,1.4003906,0,3.4726562,1.3085938,4.4414062,1.9101562,0.3100586,0.5097656,4.9148946,2.5196192,1.7928467,,,,,,,2.17718,0.3070637,1.2,0.21100461,1,0.7414257,0.41412252,0.32730317,3.2730317,3.2730317,0.2,2,0.9786142,4.77E-07,1.1214597,2.1572185,serious,TRUE,6/13/2025,18:45.8,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-13T16:18:45Z,1,4,pedestrian-car,19,Friday,,,,
